Kraj,Kandidatka,PoradiKand,KandJmeno,Povolani,Bydliste,KandVek,Hlasy,Procenta,Mandat,PoradiVysl,Prislusnost,NavrhujiciStrana,URL
7,47,45,Nýdrlová Hana  Ing.,samostatný referent,Trutnov,48,92,0.21,0,32,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=7&xstrana=47&xv=1&xt=1
7,47,30,Paták Jiří  Mgr.,ředitel základní školy,Trutnov,45,403,0.92,0,17,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=7&xstrana=47&xv=1&xt=1
7,47,6,Plass Miloslav,nám. hejtmana Královéhr. kraje,Stěžery,44,987,2.25,1,6,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=7&xstrana=47&xv=1&xt=1
7,47,27,Pohnerová Marta  PaedDr.,krajská zastupitelka,Hradec Králové,68,268,0.61,0,14,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=7&xstrana=47&xv=1&xt=1
7,47,17,Puš Martin  Ing.,starosta města Jičín,Jičín,45,1004,2.29,0,4,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=7&xstrana=47&xv=1&xt=1
7,47,25,Rejzlová Martina  Bc.,podnikatelka,Vamberk,31,201,0.46,0,12,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=7&xstrana=47&xv=1&xt=1
7,47,14,Růčková Libuše  JUDr.,starostka města Broumov,Broumov,50,741,1.69,0,1,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=7&xstrana=47&xv=1&xt=1
7,47,39,Sieber Pavel  MUDr.,lékař,Hořice,44,214,0.48,0,26,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=7&xstrana=47&xv=1&xt=1
7,47,44,Šandera Zdeněk  Ing.,strojní inženýr,Těchlovice,54,135,0.30,0,31,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=7&xstrana=47&xv=1&xt=1
7,47,32,Šedová Hana,podnikatelka,Rychnov nad Kněžnou,53,144,0.32,0,19,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=7&xstrana=47&xv=1&xt=1
7,47,50,Šejvl Josef,zaměstnanec soukromé firmy,Hradec Králové,36,64,0.14,0,37,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=7&xstrana=47&xv=1&xt=1
7,47,9,Šimurda Josef  Ing.,konzultant a manažer,Náchod,48,638,1.46,1,9,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=7&xstrana=47&xv=1&xt=1
7,47,21,Škopová Petra  Ing.,podnikatelka,Praskačka,40,473,1.08,0,8,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=7&xstrana=47&xv=1&xt=1
7,47,20,Trnovská Monika  Bc.,zdravotní sestra,Police nad Metují,38,558,1.27,0,7,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=7&xstrana=47&xv=1&xt=1
7,47,40,Trojan Pavel,stavební technik,Broumov,36,180,0.41,0,27,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=7&xstrana=47&xv=1&xt=1
7,47,3,Vambera Jiří  MUDr.,lékař,Trutnov,58,1512,3.46,1,3,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=7&xstrana=47&xv=1&xt=1
7,47,46,Vašek Michal,živnostník,Nová Paka,38,67,0.15,0,33,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=7&xstrana=47&xv=1&xt=1
7,47,29,Vávra Kamil  PaedDr.,ředitel základní školy,Lázně Bělohrad,54,147,0.33,0,16,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=7&xstrana=47&xv=1&xt=1
7,47,16,Vlasák Miroslav,starosta města Žacléř,Žacléř,48,634,1.45,0,3,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=7&xstrana=47&xv=1&xt=1
7,47,41,Voráček Ondřej  Bc.,ředitel obchodní společnosti,Nová Paka,35,114,0.26,0,28,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=7&xstrana=47&xv=1&xt=1
7,47,13,Winter Jaroslav  Ing.,podnikatel,Hořice,49,304,0.69,1,13,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=7&xstrana=47&xv=1&xt=1
7,47,5,Záleský Vladimír  Ing.,jednatel spol. OREDO,Čestice,54,427,0.97,1,5,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=7&xstrana=47&xv=1&xt=1
7,47,22,Zeman Bohumír  Mgr.,starosta města Špindlerův Mlýn,Špindlerův Mlýn,51,647,1.48,0,9,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=7&xstrana=47&xv=1&xt=1
8,47,48,Báča Oldřich,podnikatel,Polička,50,180,0.49,0,37,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=8&xstrana=47&xv=1&xt=1
8,47,36,Balcarová Zdeňka,podnikatelka,Choceň,51,130,0.36,0,25,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=8&xstrana=47&xv=1&xt=1
8,47,16,Brandejs Pavel  Mgr.,advokátní koncipient,Svitavy,33,305,0.84,0,5,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=8&xstrana=47&xv=1&xt=1
8,47,18,Burešová Irena,starostka města Přelouč,Přelouč,51,512,1.42,0,7,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=8&xstrana=47&xv=1&xt=1
8,47,19,Čechlovský Jan  Mgr.,starosta města Chrudim,Chrudim,34,851,2.36,0,8,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=8&xstrana=47&xv=1&xt=1
8,47,40,Červinková Alena,úřednice,Litomyšl,59,177,0.49,0,29,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=8&xstrana=47&xv=1&xt=1
8,47,22,Deml Jaroslav  Ing.,primátor města Pardubice,Pardubice,53,803,2.22,0,11,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=8&xstrana=47&xv=1&xt=1
8,47,17,Hruška Vlastimil  RNDr.,personalista,Česká Třebová,58,272,0.75,0,6,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=8&xstrana=47&xv=1&xt=1
8,47,2,Janeček Josef  Ing.,náměstek hejtmana Pardub.kraje,Litomyšl,51,1233,3.42,1,2,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=8&xstrana=47&xv=1&xt=1
8,47,41,Janoš Jiří  Bc.,vodohospodářský technik,Pardubice,47,87,0.24,0,30,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=8&xstrana=47&xv=1&xt=1
8,47,34,Jirout Radim  Ing.,ředitel akciové společnosti,Ústí nad Orlicí,37,148,0.41,0,23,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=8&xstrana=47&xv=1&xt=1
8,47,15,Jiroutek Aleš  Ing.,starosta města Heřmanův Městec,Heřmanův Městec,49,394,1.09,0,4,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=8&xstrana=47&xv=1&xt=1
8,47,7,Jonák Rudolf  Ing.,podnikatel,Ústí nad Orlicí,72,242,0.67,1,7,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=8&xstrana=47&xv=1&xt=1
8,47,6,Karamazov Simeon  doc Ing. Dr.,děkan Fakulty elektr.a inf. UP,Pardubice,44,1295,3.59,1,6,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=8&xstrana=47&xv=1&xt=1
8,47,37,Kollert David  Mgr.,pedagog,Pardubice,32,193,0.53,0,26,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=8&xstrana=47&xv=1&xt=1
8,47,44,Kopecký Josef  Mgr.,ředitel ZŠ Sopotnice,Česká Třebová,28,70,0.19,0,33,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=8&xstrana=47&xv=1&xt=1
8,47,29,Kortyš Michal,starosta města Litomyšl,Litomyšl,46,483,1.34,0,18,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=8&xstrana=47&xv=1&xt=1
8,47,10,Košťál Martin  Ing.,starosta města Lanškroun,Lanškroun,52,681,1.88,1,10,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=8&xstrana=47&xv=1&xt=1
8,47,13,Krejza Martin  Ing.,starosta města Vysoké Mýto,Vysoké Mýto,46,688,1.90,0,2,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=8&xstrana=47&xv=1&xt=1
8,47,5,Křivanová Magda  PhDr.,starostka města Hlinsko,Hlinsko,43,988,2.74,1,5,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=8&xstrana=47&xv=1&xt=1
8,47,3,Málková Marie,náměstkyně hejtmana Pard.kraje,Slatiňany,53,995,2.76,1,3,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=8&xstrana=47&xv=1&xt=1
8,47,27,Marek Pavel,hasič,Bystré,45,176,0.48,0,16,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=8&xstrana=47&xv=1&xt=1
8,47,9,Mareš Miroslav  Ing.,člen Rady Pardubického kraje,Pardubice,42,744,2.06,1,9,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=8&xstrana=47&xv=1&xt=1
8,47,12,Martinů Jaroslav,starosta města Polička,Polička,49,1187,3.29,0,1,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=8&xstrana=47&xv=1&xt=1
8,47,46,Moudrý Petr  Ing.,podnikatel,Pardubice,51,40,0.11,0,35,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=8&xstrana=47&xv=1&xt=1
8,47,33,Násadová Jarmila  Ing.,výzkumný pracovník,Hrochův Týnec,38,133,0.36,0,22,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=8&xstrana=47&xv=1&xt=1
8,47,30,Nešetřil Vlastimil,podnikatel,Skuteč,46,125,0.34,0,19,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=8&xstrana=47&xv=1&xt=1
8,47,42,Nezval Jiří  Ing.,vedoucí provozu,Seč,47,137,0.38,0,31,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=8&xstrana=47&xv=1&xt=1
8,47,32,Ošťádal Josef  RNDr.,starosta města MoravskáTřebová,Moravská Třebová,51,230,0.63,0,21,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=8&xstrana=47&xv=1&xt=1
8,47,20,Parolek Miloslav  Mgr.,ředitel ZŠ Jevíčko,Jevíčko,39,206,0.57,0,9,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=8&xstrana=47&xv=1&xt=1
8,47,45,Pilař Martin  Ing.,úředník,Chrudim,41,42,0.11,0,34,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=8&xstrana=47&xv=1&xt=1
8,47,21,Popelka Miroslav  Mgr.,technik,Polička,45,820,2.27,0,10,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=8&xstrana=47&xv=1&xt=1
8,47,43,Roller Martin  Mgr.,analytik - programátor,Lanškroun,28,294,0.81,0,32,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=8&xstrana=47&xv=1&xt=1
8,47,26,Rys Jaroslav  Bc.,informatik,Hlinsko,24,180,0.49,0,15,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=8&xstrana=47&xv=1&xt=1
8,47,31,Slánička Michal,student,Brandýs nad Orlicí,27,107,0.29,0,20,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=8&xstrana=47&xv=1&xt=1
8,47,4,Smetanová Jana  Mgr. Bc.,členka Rady Pardubického kraje,Pardubice,48,1229,3.40,1,4,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=8&xstrana=47&xv=1&xt=1
8,47,11,Soukup Tomáš  Ing. arch.,starosta města Luže,Luže,36,603,1.67,1,11,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=8&xstrana=47&xv=1&xt=1
8,47,8,Stejný Milan,stavební technik,Moravská Třebová,62,211,0.58,1,8,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=8&xstrana=47&xv=1&xt=1
8,47,23,Stejskal Karel,vedoucí výroby,Letohrad,48,532,1.47,0,12,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=8&xstrana=47&xv=1&xt=1
8,47,25,Strnad Ryan  Ing.,místostarosta města Žamberk,Žamberk,40,280,0.77,0,14,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=8&xstrana=47&xv=1&xt=1
8,47,38,Strniště Pavel  Mgr.,podnikatel,Svitavy,45,105,0.29,0,27,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=8&xstrana=47&xv=1&xt=1
8,47,35,Šimková Iveta  Ing.,starostka města Lázně Bohdaneč,Lázně Bohdaneč,35,241,0.66,0,24,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=8&xstrana=47&xv=1&xt=1
8,47,28,Štěpánek Vítězslav  Mgr.,starosta Městského obv. PceIII,Pardubice,50,207,0.57,0,17,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=8&xstrana=47&xv=1&xt=1
8,47,47,Štěpařová Eva,úřednice,Moravská Třebová,44,43,0.11,0,36,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=8&xstrana=47&xv=1&xt=1
8,47,39,Švadlenka Jan  Mgr.,výzkumný pracovník,Chrudim,26,169,0.46,0,28,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=8&xstrana=47&xv=1&xt=1
8,47,1,Toman Ivo  Ing.,hejtman Pardubického kraje,Choceň,42,3828,10.62,1,1,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=8&xstrana=47&xv=1&xt=1
8,47,14,Tupec Petr,starosta města Horní Jelení,Horní Jelení,34,498,1.38,0,3,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=8&xstrana=47&xv=1&xt=1
8,47,24,Vagenknecht Tomáš,starosta města Chrast,Chrast,45,307,0.85,0,13,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=8&xstrana=47&xv=1&xt=1
9,47,32,Abbrent Jan  Ing.,jednatel stavební společnosti,Havlíčkův Brod,39,210,0.55,0,21,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=9&xstrana=47&xv=1&xt=1
9,47,22,Adam Petr  Mgr.,vedoucí odboru školství,Ždírec nad Doubravou,33,281,0.74,0,11,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=9&xstrana=47&xv=1&xt=1
9,47,39,Bártová Martina  Mgr.,ředitelka sdružení STŘED,Třebíč,44,230,0.60,0,28,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=9&xstrana=47&xv=1&xt=1
9,47,38,Beránek Karel,místostarosta města,Kamenice nad Lipou,62,124,0.32,0,27,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=9&xstrana=47&xv=1&xt=1
9,47,23,Bílek Vladimír  Ing.,majitel stavební firmy Global,Jihlava,47,236,0.62,0,12,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=9&xstrana=47&xv=1&xt=1
9,47,4,Cejpek Stanislav,vedoucí kanceláře europoslance,Třebíč,49,639,1.68,1,4,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=9&xstrana=47&xv=1&xt=1
9,47,34,Černý Miloslav,starosta obce,Velká Losenice,52,263,0.69,0,23,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=9&xstrana=47&xv=1&xt=1
9,47,28,Čížek Martin  Ing.,soukromý zemědělec,Olešná,52,398,1.04,0,17,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=9&xstrana=47&xv=1&xt=1
9,47,43,Diviš Roman  Ing.,předseda kožedělného družstva,Kněžice,39,101,0.26,0,32,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=9&xstrana=47&xv=1&xt=1
9,47,16,Dolák Karel  Mgr.,ředitel ZŠ Třebíč,Třebíč,43,440,1.15,0,5,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=9&xstrana=47&xv=1&xt=1
9,47,25,Dufek Tomáš  Ing.,místostarosta města,Pelhřimov,41,360,0.94,0,14,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=9&xstrana=47&xv=1&xt=1
9,47,35,Dvořák Vít,student Jihočeské univerzity,Nové Syrovice,21,193,0.50,0,24,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=9&xstrana=47&xv=1&xt=1
9,47,2,Fischerová Jana  Ing. CSc.,starostka města,Havlíčkův Brod,53,2508,6.60,1,2,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=9&xstrana=47&xv=1&xt=1
9,47,45,Hájek Martin,majitel stavební firmy Mogis,Smrčná,40,65,0.17,0,34,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=9&xstrana=47&xv=1&xt=1
9,47,5,Hájek Pavel  Ing.,náměst.hejtmana kraje Vysočina,Pelhřimov,62,777,2.04,1,5,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=9&xstrana=47&xv=1&xt=1
9,47,33,Hormandl Jiří,ředitel domova důchodců Proseč,Těchobuz,47,146,0.38,0,22,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=9&xstrana=47&xv=1&xt=1
9,47,37,Janovský Zdeněk  Ing.,zástupce ředitelky ZŠ,Chotěboř,51,150,0.39,0,26,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=9&xstrana=47&xv=1&xt=1
9,47,7,Jež Jiří  Ing. Bc.,ředitel státního podniku DIAMO,Zvole,58,379,0.99,1,7,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=9&xstrana=47&xv=1&xt=1
9,47,46,Jirků Stanislav,místostarosta města,Brtnice,56,45,0.11,0,35,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=9&xstrana=47&xv=1&xt=1
9,47,47,Jirků Zdeněk  Ing.,OSVČ - poradenská činnost,Pacov,67,58,0.15,0,36,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=9&xstrana=47&xv=1&xt=1
9,47,13,Klátil Václav,"živnostník - řezník, uzenář",Pacov,54,539,1.42,0,2,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=9&xstrana=47&xv=1&xt=1
9,47,21,Komínková Ilona  Ing.,"jednatelka,ekonomka firmy PNEU",Nové Město na Moravě,38,328,0.86,0,10,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=9&xstrana=47&xv=1&xt=1
9,47,18,Kopecký Pavel  Ing.,starosta města,Golčův Jeníkov,45,181,0.47,0,7,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=9&xstrana=47&xv=1&xt=1
9,47,14,Kopic Jiří,výrobce masných výrobků,Havlíčkův Brod,44,243,0.64,0,3,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=9&xstrana=47&xv=1&xt=1
9,47,30,Kozub Ondřej  Ing.,bankéř - hypoteční specialista,Chotěboř,32,202,0.53,0,19,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=9&xstrana=47&xv=1&xt=1
9,47,29,Křivánek Roman  Mgr.,vedoucí Pedagogického centra,Jihlava,37,232,0.61,0,18,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=9&xstrana=47&xv=1&xt=1
9,47,36,Kříž Karel  Ing.,ředitel polikliniky,Třešť,51,110,0.28,0,25,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=9&xstrana=47&xv=1&xt=1
9,47,10,Kučera Jiří  Mgr.,starosta města,Humpolec,60,802,2.11,1,10,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=9&xstrana=47&xv=1&xt=1
9,47,41,Litomiská Lucie,studentka Karlovy univerzity,Vyskytná,20,342,0.90,0,30,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=9&xstrana=47&xv=1&xt=1
9,47,27,Malá Alena  JUDr.,"místostarostka města,advokátka",Velká Bíteš,47,183,0.48,0,16,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=9&xstrana=47&xv=1&xt=1
9,47,44,Matějková Martina  PaedDr.,"krajská zastupitelka, nyní MD",Havlíčkův Brod,44,312,0.82,0,33,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=9&xstrana=47&xv=1&xt=1
9,47,31,Műllerová Hana,místostarostka města,Telč,55,154,0.40,0,20,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=9&xstrana=47&xv=1&xt=1
9,47,17,Necid Radovan  Ing.,spolumajitel firmy Falco comp.,Velké Meziříčí,41,309,0.81,0,6,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=9&xstrana=47&xv=1&xt=1
9,47,15,Nechvátal Vladislav  Ing.,starosta města,Třešť,43,329,0.86,0,4,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=9&xstrana=47&xv=1&xt=1
9,47,11,Nekula Jan  Ing.,"krajský zastupitel, důchodce",Moravské Budějovice,66,408,1.07,1,11,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=9&xstrana=47&xv=1&xt=1
9,47,24,Novotná Alena  JUDr. PhDr.,advokátka,Moravské Budějovice,50,296,0.78,0,13,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=9&xstrana=47&xv=1&xt=1
9,47,19,Plešák František,starosta města,Žirovnice,58,215,0.56,0,8,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=9&xstrana=47&xv=1&xt=1
9,47,8,Popelka Miloslav,starosta obce Přešovice,Přešovice,51,186,0.49,1,8,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=9&xstrana=47&xv=1&xt=1
9,47,42,Ptáček Jaroslav  PaedDr.,ředitel 4. ZŠ ve Žďáru n.S.,Žďár nad Sázavou,48,539,1.42,0,31,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=9&xstrana=47&xv=1&xt=1
9,47,48,Rensa Pavel  Ing.,lesník,Štoky,50,58,0.15,0,37,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=9&xstrana=47&xv=1&xt=1
9,47,3,Rohovský Ivo,radní kraje Vysočina,Měřín,61,997,2.62,1,3,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=9&xstrana=47&xv=1&xt=1
9,47,12,Sedlák Oldřich  Ing.,jednatel firmy AUTO... s.r.o.,Žďár nad Sázavou,45,399,1.05,0,1,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=9&xstrana=47&xv=1&xt=1
9,47,26,Svoboda Pavel  RNDr.,ředitel Obchodní akademie,Třebíč,49,453,1.19,0,15,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=9&xstrana=47&xv=1&xt=1
9,47,40,Sýkorová Jiřina,sekretářka ředitele FÚ,Křižanov,41,103,0.27,0,29,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=9&xstrana=47&xv=1&xt=1
